,loss,f1-score,f1_patch
0,0.4665290137132009,0.5198937081874758,0.5784589544691325
1,0.2888370533784231,0.6698892682425192,0.7193348157247988
2,0.22317155400911967,0.7131398081431263,0.761673982062837
3,0.18938050667444864,0.7350997932622964,0.7817513755378197
4,0.17315925161043802,0.7471813825978249,0.7936024606257954
5,0.15393796960512798,0.7617190879210405,0.8077257592199908
6,0.15708516438802084,0.7587286133286132,0.8043070855859894
7,0.15060739318529764,0.7689586075049089,0.8140402438729192
8,0.14539549748102823,0.7732212924103908,0.8168549007353574
9,0.1444001317024231,0.7715490642242617,0.8153103779422317
10,0.1379622499148051,0.7794336598409212,0.8227089777275313
11,0.12758283019065858,0.7900767683838147,0.8336169444661558
12,0.12770695288976033,0.7853289317720773,0.8301200561015712
13,0.12883987426757812,0.7846935377471723,0.8284356975621034
14,0.12454752127329509,0.7893509352764447,0.8329853836047441
15,0.13086977005004882,0.7844555404261117,0.8283749834683422
16,0.13682045936584472,0.7752865462846946,0.8208945696075122
17,0.12857237656911213,0.7850502138131307,0.8287225985975086
18,0.11504164735476176,0.7981820017692621,0.8422725588973669
19,0.10818403363227844,0.8107506723797842,0.8534030305055115
20,0.10538952350616455,0.8108569634155744,0.8562654785318351
21,0.10408659180005392,0.8140343656401903,0.8556383893722913
22,0.10213886698087056,0.8167926222495603,0.858931189709294
23,0.1008500059445699,0.814979596266946,0.8592415385997787
24,0.1005182961622874,0.8146191364890308,0.8565947065830903
25,0.09897197286287944,0.8165939120426706,0.8596906460476198
26,0.09880622625350952,0.8181329338246753,0.8633167848394513
27,0.09727173248926799,0.8219384343580675,0.8646877782096564
28,0.09727886319160461,0.8201768348855952,0.8636716071540181
29,0.09714402357737223,0.8197699243654744,0.8619855442121324
30,0.09476722081502278,0.8220849024268511,0.8642997273825015
31,0.09512968063354492,0.8229342123274509,0.8671660579871612
32,0.09390420317649842,0.825725853919792,0.8680155023072572
33,0.09386957287788392,0.8266342281548913,0.869095574391375
34,0.09210975170135498,0.8261458336233368,0.8688307539812935
35,0.090972900390625,0.827462729348371,0.8717775957099687
36,0.09185706575711568,0.8276720297011366,0.8690723083344365
37,0.0912156860033671,0.8286877215690073,0.8708743467354005
38,0.09144018689791361,0.8272097950177564,0.8700334400950901
39,0.09204059441884359,0.8263476390633852,0.8700573467436686
40,0.09182880520820617,0.8258327661214213,0.8692895933451379
41,0.09102144042650859,0.8280934170141904,0.8708846280631111
42,0.0903789738814036,0.830483762648191,0.8708840934542795
43,0.09056030710538228,0.8268813426923749,0.8669295298082699
44,0.09062997897466024,0.8256384717112257,0.8691025979612547
45,0.09136998256047567,0.8233939830407557,0.8662887184384177
46,0.09067516128222147,0.8252992107420937,0.8676496032670972
47,0.09054514169692993,0.8260611771815719,0.8693902165113488
48,0.08984813292821249,0.8297161908930728,0.8717977766637133
49,0.09060930013656616,0.8325026121578454,0.8730282377675187
50,0.08984035849571229,0.8298255160337419,0.8721194363048195
51,0.08989075223604838,0.8285950318171326,0.8721331228353735
52,0.08989878892898559,0.8292399358888446,0.8709777896239647
53,0.0909042497475942,0.825154206189448,0.8683172682320243
54,0.09115036924680074,0.8259453388604568,0.8673923534565222
55,0.09096684257189433,0.8266349640406602,0.8691167142464729
56,0.09052962859471639,0.8265615077668479,0.8682656481995725
57,0.09006431301434835,0.8320395758248125,0.8734051598595733
58,0.09105940262476603,0.8247907887374847,0.8693593799354556
59,0.09129069447517395,0.8232535376132524,0.8673336312199963
60,0.09016421635945639,0.8261265421232697,0.8691068003990494
61,0.09012581904729207,0.8263279708254899,0.8684724086628433
62,0.09027352929115295,0.8290186538706223,0.8725423350794318
63,0.08968850374221801,0.8266622906643873,0.8697790050854998
64,0.0910825510819753,0.8233571809640957,0.8666340781928744
65,0.09034277399381002,0.8285877859847696,0.8728112141939384
66,0.09083787401517232,0.8267991412246007,0.8711961874094685
67,0.09007362325986226,0.830737931953903,0.871436919401435
68,0.09076914191246033,0.8234574855208746,0.8642871636591523
69,0.08964925010999043,0.8286196361841287,0.870730841679709
70,0.09053731759389241,0.8265890564267017,0.8683428363727933
71,0.09030536810557048,0.828165414073913,0.8712819926347185
72,0.09032625158627829,0.8270475315255976,0.8688447553264151
73,0.09050767223040262,0.8279338102990903,0.8693081635725703
74,0.08923869331677754,0.8296293133776103,0.8727874526173459
75,0.0900856335957845,0.8284749825494655,0.8711259281460618
76,0.09067667126655579,0.8294104074086573,0.8714791664254906
77,0.09017800291379292,0.8269029470998227,0.8696499215695456
78,0.0892789860566457,0.8285200522508525,0.8708125756260205
79,0.09046451052029927,0.8266380519442719,0.8706082123207589
80,0.09001440604527791,0.8277427048517333,0.8695958329753694
81,0.08985723455746969,0.8255795080472643,0.8682879567573382
82,0.09025774995485941,0.8302551044753078,0.8725966263334134
83,0.09072823325792949,0.8256403215199006,0.867302369017423
84,0.0913444976011912,0.8231250126329013,0.8649636646603808
85,0.09036023020744324,0.8279692426752281,0.8695308292801909
86,0.09061350226402283,0.8263637579759676,0.8688348620766023
87,0.09008652766545613,0.8300604931592063,0.871849506795224
88,0.0914165457089742,0.8252311114333154,0.8680719268251669
89,0.09036484360694885,0.8249208655625098,0.8672782324051218
90,0.0918299694856008,0.8280199903876256,0.8707276833055408
91,0.0901887019475301,0.8298363792378185,0.8716379116876946
92,0.09044063488642375,0.8236205844763939,0.8658250758404626
93,0.08986262480417888,0.828621235162538,0.8694519609975212
94,0.08999878764152527,0.8312379128760656,0.8728061884710906
95,0.08961398005485535,0.8260203891285002,0.8689427881011387
96,0.08978903690973918,0.8310498721024646,0.8731883389439562
97,0.0898328979810079,0.8246363803826839,0.8701594120408352
98,0.09111787875493367,0.8257598788144023,0.8684576635792406
99,0.09067235589027405,0.8282228794149679,0.8704509320993263
